smiles,logCMC
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)c1,-0.480172006
CCCCCCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,-2.283996656
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCO)cc1,-0.677780705
CCCCCCCCCCCCCC(O)CCO,-1.88941029
CCCCCCCCOCCCCOCC1OC(O)C(O)C(O)C1O,-0.522878745
CCCCCCCC(=O)OCC(OCCOCCO)C1OCC(OCCOCCO)C1OCCOCCOCCO,-0.349692477
CCCCCCCCC=CCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-1.698970004
CCCCCCCCCCS(=O)CCO,0.204119983
CCCCCC(CCCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.198657087
CCCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,-0.698970004
CCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,-1.609781681
CCCCC(CCCC)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.469822016
CCCCCSCC(O)C(O)C(O)CO,1.662757832
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.552841969
CCCCCC(=O)OCC(O)C(O)C(O)CO,1.782114148
CCCCCCCCCCCC(=O)OCC1(OC2OC(CO)C(O)C(O)C2O)OC(O)C(O)C1O,-0.469800302
CCCCCCCCCCCCOCC#CCOCC1OC(O)C(O)C(O)C1O,-1.494850022
CCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.443697499
CC(C)CCCC(C)CCCC(C)CCOC1OC[C@H](O)[C@H](O)[C@H]1O,-2.22184875
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-1.569441231
CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.997823081
CCCCCCCCCCCCNCC(O)OCCOCCOCCOCCO,-0.469800302
CCCCCCCC(=O)OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.419955748
CCCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.755874856
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.408935393
CCCCCCOCCOCCOCCO,2.0
CCCCCCCC(=O)OCC(O)C(O)C(O)CO,1.278753601
CCCCCC(=O)CC(=O)NC1CCOC1=O,0.336459734
CC(C)CCCC(C)CCCC(C)CCOC1O[C@@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,-1.707743929
CCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCO,-0.286509457
CCCCCCCC(CCCCCC)SCCC(=O)OCC1(O)C(O)C(O)C(O)C1O,-2.200659451
CC(C)CCCC(C)CCCC(C)CCOC1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-1.473660723
CCCCCCCC(=O)OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.439332694
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.04793441
CCCCCCCCCCCCN(C)CC(O)OCCOCCOCCOCCO,-0.530177984
CCCCCCCCCCCCNC1C(CO)OC(OC(C(O)CO)C(O)C(O)CO)C(O)C1O,-0.219682688
CCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,-0.638272164
CCCCCCCCCCCC(=O)OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-0.369572125
CCCCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,0.826074803
CCCCCCCC/C=C/CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C/CCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCC/C=C/CCCCCCCC,-1.943095149
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCO)c1,-0.821023053
CCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-0.601028774
CC(C)CCCC(C)CCOC1OC(CO)C(O)C(O)C1O,0.602059991
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,-0.823908741
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.522878745
CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.100370545
CCCCCCCCCCCC(=O)N(C)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-0.346787486
CCCCCCCCCCCC(=O)OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,-0.369572125
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-1.0
CCCCCCCCCCCC(O)N(CCO)CCO,-0.590066877
CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,0.278753601
OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.447158031
CCCCCCCCCCOCCOCCOCCO,-0.220764369
CCCCCCOCCOCCOCCOCCOCCOCCO,1.840106094
CCCCCCCCOCCOCCOCCOCCO,0.903089987
CCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,-3.795880017
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.48148606
CCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,-1.013228266
CCCCCCCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-0.508638306
CCCCOCCOCCOCCOCCOCCOCCO,2.889861721
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.962573502
CCCCCCCCS(C)=O,1.361727836
CCCCCCCCC(=O)OCC(O)C(O)C(O)CO,0.622214023
CCCCCCCCCCCCCC(=O)N(C)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.167491087
CCCCCCCCCCCC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,-0.48148606
CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,-0.698970004
CCCCCCCCc1ccc(OCCO)cc1,-1.305394801
CCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.667452953
CCCCCCC(=O)OCC(O)C(O)C(O)CO,1.0
CCCCCCCCCCCCCCCCCC(=O)OCC1(OC2OC(CO)C(O)C(O)C2O)OC(O)C(O)C1O,-2.289882635
CCCCCCCCS(=O)CCCO,1.301029996
CCCCCCCCCCCCCCCC(=O)OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,-2.019996628
CCCCCCSCC(O)C(O)C(O)CO,1.079181246
CCCCCCCC(=O)OCC(OCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCO,-0.286509457
CC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.698970004
OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.681241237
CC(C)CCCC(C)CCCC(C)CCOC1OC[C@@H](O)[C@@H](O)[C@@H]1O,-2.431798276
CCCCCCCCCCCC(=O)OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,-0.022276395
CCCCCCOCC(O)C(O)C(O)CO,0.986771734
CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,0.204119983
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCO)cc1,-1.013228266
CCCCCCCCCCCCOc1ccc(OCC2OC(O)C(O)C(O)C2O)cc1,0.491361694
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.250263684
CC(C)CCCC(C)CCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,0.72427587
CCCCOCC(O)C(O)C(O)CO,1.782114148
CC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.72427587
CCCCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-0.688246139
CC(CCC(=O)N(CCCNC(=O)C(O)C(O)C(O)C(O)CO)CCCNC(=O)C(O)C(O)C(O)C(O)CO)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.146128036
CCCC(CCC)CCOCCOCCOCCOCCOCCOCCO,1.330413773
CCCCCCCCc1cccc(OCCOCCOCCOCCO)c1,-0.88941029
CC(C)CCCC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-2.036212173
CCCCCCCCOC(CO)CO,0.763427994
CCCCCCCCCCCCC(=O)NCCOCCOCCOCCO,-0.292429824
CCCCCCCCc1ccc(OCCOCCOCCO)cc1,-1.01278077
CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,-0.853871964
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.112269768
CCCCCCCC/C=C\CCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.300000003
CC(C)CCCC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,-1.525783736
CC(C)COCCOCCOCCOCCOCCOCCO,2.949877704
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCO)cc1,-0.823908741
CCCCCCCCc1ccc(OCCOCCOCCOCCO)cc1,-0.886056648
CCCCSC[C@H](O)[C@@H](O)[C@H](O)CO,2.255272505
CCCCCC(CCCC)OC1OC(CO)C(O)C(O)C1O,1.176091259
CCCCCCCCOCC(O)C(O)C(O)CO,0.813247301
CCCCCCCC(=O)OCC(OCCOCCO)C1OCC(OCCOCCOCCO)C1OCCOCCO,-0.349692477
CCCCCCCCc1cccc(OCCOCCO)c1,-1.119758224
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(C)=O,-2.235077015
OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.397940009
CCCCCOCC(O)C(O)C(O)CO,1.589949602
CCCCCCCCSCC(O)C(O)C(O)CO,0.079181246
CCCCCCCCOCC1OC(O)C(O)C(O)C1O,1.079181246
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,-0.602059991
CCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)CO,-1.446116973
CCCCCCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0.342422681
CCCCCCCCN(CCCNC(=O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)CCN(CCCCCCCC)CCCNC(=O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,-1.173925197
CCCCCCCCCCCC(=O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-0.337242168
CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)CO,-1.552841969
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,-1.578396073
CCCCCCCCc1cccc(OCCOCCOCCO)c1,-1.010105436
CCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,1.579783597
CCCCCCCCOCCO,0.69019608
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCC,-2.302770657
CCCCCCS(=O)CCCO,2.397940009
CCCCCCCCCCCCOCCOCCOCCOCCO,-1.191789027
CCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.667452953
CCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,-0.8261012
CCCC(CCC)COCCOCCOCCOCCOCCOCCO,1.330413773
CCCCCCS(=O)CCO,2.397940009
CCCCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-2.015472686
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,-1.060231224
CCCC(=O)OC[C@H](O)[C@@H](O)[C@H](O)CO,2.079181246
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.63921731
CCCCCCCCCCCC(=O)N(CCO)CCO,-0.578396073
CCCCCCCCCC(=O)N(C)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.51851394
CCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](OC1OC(CO)C(O)C(O)C1O)[C@H](O)CO)CCN(CCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](OC1OC(CO)C(O)C(O)C1O)[C@H](O)CO,-0.886056648
CCCCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-1.300162274
CC(C)CCCC(C)CCCC(C)CCOC1OC[C@@H](O)[C@H](O)[C@H]1O,-1.995678626
CCCCCCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](OC1OC(CO)C(O)C(O)C1O)[C@H](O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](OC1OC(CO)C(O)C(O)C1O)[C@H](O)CO,-2.051098239
CCCCCCCCSC1OC(=O)C(O)C1O,-0.318758763
CCCCCCCCC(C)OC1OC(CO)C(O)C(O)C1O,0.653212514
CCCCCCCCC(O)CCO,0.36078269
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,-1.191789027
CCCCC(=O)OC[C@H](O)[C@@H](O)[C@H](O)CO,1.762678564
CCCCCCCCC=CCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.26760624
CCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,0.973127854
CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,-0.886056648
CCC(CC)COCCOCCOCCOCCOCCOCCO,1.980003372
CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.39880773
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCOCCOCCOCCO)c1,-0.549750892
CC(C)CCCC(C)CCCC(C)CCOC1OC(CO)C(O)C(O)C1O,-1.669586227
CCCCCCCCCCCCNC(C)C(O)OCCOCCOCCOCCO,-0.410050399
CCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.381285373
CCCCCCCCCCCC(=O)N(C)CC(O)C(O)C(O)CO,-0.443697499
