smiles,logCMC
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.0
CCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](OC1OC(CO)C(O)C(O)C1O)[C@H](O)CO)CCN(CCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](OC1OC(CO)C(O)C(O)C1O)[C@H](O)CO,-0.886056648
CCCCCCCC[N+](C)(C)C.[Br-],2.146128036
CCCCCCCCOC(CO)CO,0.763427994
CCCCCCCCCCON(CCOCCOCCOC)CCOCCOCCOC,0.699837726
CCCCCCCCCCCCOCCOCCO,-1.480828536
CCCCCCCCCCCCOCC#CCOCC1OC(O)C(O)C(O)C1O,-1.494850022
CCCCCCCCCCCCC(C(=O)OCC)S(=O)(=O)[O-].[Na+],0.352182518
CCCCCCCC(=O)OC[C@H](O)[C@@H](O)[C@H](O)CO,0.643452676
CCCCCCCCCCCCC(O)CCO,-1.886056648
CCCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.755874856
CCCCCCCCCCCCCC[N+](CCCC)(CCCC)CCCC.[Br-],0.079181246
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCO)cc1,-0.677780705
CCCCCCCCCCCCN(C)CC(O)OCCOCCOCCOCCO,-0.530177984
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.48148606
CCCCCCS(=O)CCO,2.397940009
CCCCCCCCC=CCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,-1.494850022
CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-],-0.754487332
O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[Li+],0.799340549
CCCCCCCCCCCC(=O)OCC1(OC2OC(CO)C(O)C(O)C2O)OC(O)C(O)C1O,-0.469800302
CCCCCCCCOCC#CCOCC1OC(O)C(O)C(O)C1O,-1.22184875
CCCCCCCCCCOC1OC(CO)C(O)C(O)C1O,0.321184027
CCCCCCCCCCCCS(=O)(=O)[O-].[Na+],1.093421685
CCCCCCCCCCCC(=O)NC1CCOC1=O,-2.397940009
CCCCCCCC(CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.899820502
CCCCCCCCCC(=O)OCC(O)C(O)C(O)CO,0.278753601
CCCCCCCCC=CCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-1.698970004
CCCCCCCCC(O)CCO,0.36078269
CCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,-0.8261012
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.552841969
CCCCCCCCCCCCCC(=O)N(C)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.167491087
CCCCCCC(CCC)OC1OC(CO)C(O)C(O)C1O,1.079181246
CCCCCCCCCCCCNC(C)C(O)OCCOCCOCCOCCO,-0.410050399
CCCCCCOCCOCCOCCOCCOCCO,2.053078443
CCCCSC[C@H](O)[C@@H](O)[C@H](O)CO,2.255272505
OCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.447158031
CCCCCCCCCCCC[NH2+]CCO.[Cl-],1.653212514
CCCCCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)CO,-1.552841969
CCCCCCCCSCC(O)C(O)C(O)CO,0.079181246
CCCCCCCOCC(O)C(O)C(O)CO,0.982271233
CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.301029996
CCCCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],-0.657577319
CCCCCCCCCCCC[N+](C)(C)CCCCCC(=O)[O-],0.414973348
CCCCCCCCC(=O)OC[C@H](O)[C@@H](O)[C@H](O)CO,0.255272505
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,-0.602059991
CCCCCCCCCCCC(O)N(CCOCCOCCOCCOC)CCOCCOCCOCCOC,-0.610833916
CC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0.602059991
CC(C)CCCC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-2.036212173
CCCCCCCC(=O)OCC(OCCOCCOCCO)C1OCC(OCCOCCO)C1OCCOCCO,-0.349692477
CCCCCCCCc1ccc(OCCOCCO)cc1,-1.11577123
CCCCCCCCCCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,0.342422681
CCCCCCCCCCCC[N+](C)(C)CC.[Br-],1.146128036
CCC(CC)COCCOCCOCCOCCOCCOCCO,1.980003372
CCCCCCCCCCCCOCCOCCOS(=O)(=O)[O-].[Na+],0.462397998
CC(C)COCCOCCOCCOCCOCCOCCO,2.949877704
CC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](OC3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.698970004
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCOCCOCCO)c1,-0.600326279
CCCCCCCCCCCC(O)N(CCO)CCO,-0.590066877
CCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.667452953
CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O,-2.22184875
CCCCCCCCOCCOCCOCCO,0.872447648
CCCCCCCC(=O)OCC(OCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCO,-0.286509457
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.850780887
CCCCCCCCCCCCC(C(=O)OCCCC)S(=O)(=O)[O-].[Na+],0.130333768
CCCCCCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-2.490644359
CCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)CO,-1.549750892
CCCCCCCCCCCC(=O)OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,-0.022276395
CCCCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-0.494850022
CCCCCCCCCCCCCCCC(=O)OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,-2.019996628
CCCCCCCCCCCC(=O)N(C)CC(O)CO,-0.638272164
CCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,-0.853871964
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCO)cc1,-0.677780705
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.508638306
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.48148606
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.63921731
CCCCCCCC(=O)OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,0.419955748
CCCCCSCC(O)C(O)C(O)CO,1.662757832
CCCCCCCCCCCCOCCOCCOCCO,-1.281913705
CCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.322219295
CCCCCCCCCCCC(=O)OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,-0.337242168
CCCCCCCCCCCCN(CCCNC(=O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,-2.420216403
CCCCCCCC(=O)NC1C(O)OC(CO)C(O)C1O,1.653212514
CCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.457797218
CCCCCCCCS(C)=O,1.361727836
CCCCCCCCCCCCOCCCCOCC1OC(O)C(O)C(O)C1O,-1.638272164
CCCCCCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],0.477121255
CCCCCCCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,-0.522878745
CCCCCCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,-0.698970004
CCCCCCCCCC[n+]1ccccc1.[Br-],1.643452676
CCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.667452953
CCCCC(=O)OC[C@H](O)[C@@H](O)[C@H](O)CO,1.762678564
CC(C)CCCC(C)CCCC(C)CCOC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-2.387216143
CCCCCCCCCCCC(=O)N(CCO)CCO,-0.578396073
CCCCCCCCc1cccc(OCCOCCOCCO)c1,-1.010105436
CC(CCC(=O)N(CCCNC(=O)C(O)C(O)C(O)C(O)CO)CCCNC(=O)C(O)C(O)C(O)C(O)CO)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.462397998
CCCCCCCCCCCC[n+]1ccccc1.[Cl-],1.230448921
CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-],0.944482672
CCCCCCCCC=CCCCCCCCC(=O)OC1(OC2(CO)OC(CO)C(O)C2O)OC(CO)C(O)C(O)C1O,-2.292429824
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-0.045757491
CCCCCCS(=O)CCCCCO,2.255272505
CC(C)CCCC(C)CCOC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O,0.699404082
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.250263684
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,-2.769551079
CCCCCCCCCCCCNC1C(CO)OC(OC(C(O)CO)C(O)C(O)CO)C(O)C1O,-0.219682688
CCCCCCCCS(=O)CCO,1.361727836
CCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,1.762678564
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F.[Na+],1.477121255
CCCCCCCCCCCCCC[N+](C)(C)C.[Br-],0.556302501
CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,0.204119983
CCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.522878745
CC(C)CCCC(C)CCCC(C)CCOC1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-1.473660723
CCCCCCCCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,-0.698970004
CCCCCCCCCCCC[N+](C)(C)C.[Br-],1.204119983
CCCCCCCCCC[N+](C)(C)CC(=O)[O-],1.255272505
CCCCCCCC(=O)OCC(O)C(O)C(O)CO,1.278753601
CCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,0.301029996
CCCCCCS(=O)CCCO,2.397940009
CCCCCCCCCCCCC(=O)NCCOCCOCCOCCO,-0.292429824
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCO)cc1,-0.823908741
CCCCCOC(=O)CC(C(=O)OCCCCC)S(=O)(=O)[O-].[Na+],1.72427587
CCCCCCCCCCCC[n+]1ccccc1.[I-],0.72427587
CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],-0.008773924
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO,-1.088043811
CCCCCCCCCCCCOCCOCCOCCOCCOCCO,-1.191789027
CCCCCCCCC(CC)OS(=O)(=O)[O-].CCC[N+](CCC)(CCC)CCC,0.342422681
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)c1,-0.480172006
CCCCCCCCC(=O)N(C)CC(O)C(O)C(O)C(O)CO,1.311251729
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.678815973
CCCCCCCCOCCO,0.69019608
CCCCCCSCC(O)C(O)C(O)CO,1.079181246
CCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-0.601028774
CCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.381285373
CCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.443697499
CCCCCCCCCCCC[N+](C)(C)CCCCCC.[Br-],0.491361694
CCCCCCOCCOCCOCCOCCO,2.025305865
CCCCCCCCCCC[n+]1ccccc1.[Br-],1.322219295
CCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.11058971
OCCOCCOCCOCCOCCOCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.681241237
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)CO,-1.484126156
CCCCCCCC(=O)OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.439332694
CCCCCCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],-1.698970004
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)c1,-0.519993057
CCCCCCCCCCCCC(=O)NCCOCCOCCOCCOCCOCCOCCO,-0.187086643
CCCCCCCCCCCC(=O)OCC1OC(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,-0.369572125
CCCCCCCCCCCCN(CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO)CCN(CCCCCCCCCCCC)CCCNC(=O)[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO,-2.283996656
CCCCCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,0.322219295
CCCCCCCCSC1OC(CO)C(O)C(O)C1O,0.929418926
CCCCCCCCC(C)OC1OC(CO)C(O)C(O)C1O,0.653212514
CCCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,0.107209969
CCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.112269768
CCCCCCCCCCCCS(=O)(=O)[O-].[Li+],1.041392685
CCCCCCCCOCC1OC(O)C(O)C(O)C1O,1.079181246
CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-0.193820026
CCCCCCCC/C=C/CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C/CCCCCCCC)C1OCC(O)C1OC(=O)CCCCCCC/C=C/CCCCCCCC,-1.943095149
CC(C)CCCC(C)CCCC(C)CCOC1OC(CO)C(O)C(O)C1O,-1.669586227
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCO)cc1,-1.013228266
CCCCCCCCCCCC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,-0.48148606
CCCCCCCCCOC1OC(CO)C(O)C(O)C1O,0.838849091
CCCCCCCCOCCOCCOCCOCCOCCOCCO,0.997823081
CCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,1.919078092
CCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,0.973127854
CCCCCCCCCCCCCCCC(=O)NC(C(=O)[O-])C(C)C.[Na+],0.278753601
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCO)cc1,-0.602059991
CCCCCCCCCOC1OC(CO)C(O)C(O)C1N,0.82314806
CCCCCCC(CCC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1.100370545
CCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.72427587
CCCCCCCCCCCCOC1OC(CO)C(O)C(O)C1O,-0.72010502
CCCCCCCCCCOCCS(=O)(=O)[O-].[Na+],1.201397124
CCCCCCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],-0.619788758
CCCCCCCCOCCOCCOCCOCCO,0.903089987
CCCCCCCCCCCCCC[n+]1ccccc1.[Cl-],0.544068044
CCCCCCCCCCCCNCC(O)OCCOCCOCCOCCO,-0.469800302
CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC(=O)CCCCC,-2.302770657
CCCCCCCCCCCCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,-0.688246139
CCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.522878745
CCCCCCCCCC(=O)CC(=O)NC1CCOC1=O,-1.013228266
CCCCCCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1O,-0.638272164
CCCC(CCC)COCCOCCOCCOCCOCCOCCO,1.330413773
CCCCCCOCCOCCOCCO,2.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCCO)cc1,-0.886056648
CC(C)CCCC(C)CCCC(C)CCOC1OCC(O)C(O)C1O,-2.314258261
CC(CCC(=O)N(CCCNC(=O)C(O)C(O)C(O)C(O)CO)CCCNC(=O)C(O)C(O)C(O)C(O)CO)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.146128036
CCCCCCCCCCCCCCCCN(CC(O)CO)CC(O)CO,-1.568636236
CCCCCC(=O)OCC(O)C(O)C(O)CO,1.782114148
CCCCCCCCCCCC[n+]1ccccc1.[Br-],1.056904851
CCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.408935393
CCCCCCCCOCC(O)CO,0.761551989
CCCCCCCCCCCCCCCCCC(=O)OCC1(OC2OC(CO)C(O)C(O)C2O)OC(O)C(O)C1O,-2.289882635
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Br-],0.267171728
CCCCCCCCCCOCCOCCOCCOCCO,-0.168770306
O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],1.462397998
CCCCCCCCCCOCCOCCOCCOCCOCCO,-0.091514981
CCCCCC(CCCC)OC1OC(CO)C(O)C(O)C1O,1.176091259
CCCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,0.963787827
CCCCCCCCc1cccc(OCCOCCOCCOCCOCCO)c1,-0.821023053
CCCCCCCCCCCOCCO,-0.519993057
CCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)CO,-1.402304814
CCCCCCCCOC(=O)CS(=O)(=O)[O-].[Na+],1.819543936
CCCCOC(=O)CC(C(=O)OCCCC)S(=O)(=O)[O-].[Na+],2.301029996
CCCCCCCCCCCCCC(O)CCO,-1.88941029
CCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.667452953
CCCCCCCCCCSCC(O)C(O)C(O)CO,-0.397940009
CCCCCCCCC=CCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-1.26760624
CCCCCCCCCCCCCCCC(=O)OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-2.119758224
CCCCCCCCCC[N+](C)(C)C.[Br-],1.832508913
CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,1.198657087
CCCCCCCCCCCCCCCC(=O)NC1CCOC1=O,-3.795880017
CCCCCCCC(CC)OC1OC(CO)C(O)C(O)C1O,0.929418926
CCCCCCCCCCCCCC[n+]1ccccc1.[Br-],0.431363764
CC(C)CCCC(C)CCOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,0.72427587
CCCCC(CCCC)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.469822016
CCCCCCCCCCCC(=O)OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)CO,-1.446116973
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-0.962573502
CCCCCCCCCCCCOS(=O)(=O)[O-].[Li+],0.949390007
CCCCOCC(O)C(O)C(O)CO,1.782114148
CCCCCCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O,-1.440093375
CCCCCCCCCCCCNC(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-0.508638306
CCCCC(CCCC)CCOCCOCCOCCOCCOCCOCCO,0.450249108
CCCCCCCCCCS(=O)CCO,0.204119983
CCCCCCCCCCS(=O)(=O)[O-].[Na+],1.633468456
CCCCCCCC(=O)OCC(OCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCOCCO,-0.286509457
CCCCCCCCOCCOCCOCCOCCOCCO,0.959041392
CCCCCSC[C@H](O)[C@@H](O)[C@H](O)CO,1.662757832
CCCCCCC(=O)OC[C@H](O)[C@@H](O)[C@H](O)CO,1.255272505
CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,-0.522878745
CCCCCCCCS(=O)CCCO,1.301029996
CCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(O)C(O)CO,-1.609781681
CCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,1.113943352
OCCOCCOCCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.397940009
CCCCCCCCCC(=O)N(C)CC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,0.51851394
CCCCCCCCCOCC(O)C(O)C(O)CO,0.311753861
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.913813852
CCCCCCCCCCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,-0.600326279
CC(C)CCCC(C)CCCC(C)CCOC1OC[C@@H](O)[C@H](O)[C@@H]1O,-1.517126416
CCCCCCCCCCCCCCCCN(C)C(=O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,-2.015472686
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,-2.0
CCCCCCCCOC1OC(CO)C(O)C(O)C1O,1.39880773
CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-2.04793441
CCCCCCCCCCCCC(=O)N(CCOCCOCCOCCOCCOCCOCCO)CCN(CCOCCOCCOCCOCCOCCOCCO)C(=O)CCCCCCCCCCCC,-1.22184875
CCCCCCCCCCCC[NH+]CCO.[Cl-],1.556302501
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,-1.569441231
CCCCCCCCCCCCOCCOS(=O)(=O)[O-].[Na+],0.591064607
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],0.301029996
CCCCCCCCSC1OC(=O)C(O)C1O,-0.318758763
CCCCCCCCCCCCCOCCOCCOCCOCCOCCO,-1.30980392
CCCCCCCCOC[C@H](O)[C@@H](O)[C@H](O)CO,0.826074803
